ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,Unnamed: 25,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22
1.0,0.0,1.0,1:20.219,0.0,,36.622,0.0,26.686,0.0,16.911,0.0,86.5,1:20.219,16:06,0:36.622,0:26.686,0:16.911,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,2.0,1:02.790,0.0,,20.367,0.0,25.541999999999998,0.0,16.881,0.0,110.5,2:23.009,16:07,0:20.367,0:25.542,0:16.881,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,3.0,1:01.735,0.0,,19.896,0.0,25.162,0.0,16.677,0.0,112.4,3:24.744,16:08,0:19.896,0:25.162,0:16.677,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,4.0,1:01.443,0.0,,19.858,0.0,24.971999999999998,0.0,16.613,0.0,112.9,4:26.187,16:09,0:19.858,0:24.972,0:16.613,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,5.0,1:01.738,0.0,,19.979,0.0,25.033,0.0,16.726,0.0,112.4,5:27.925,16:10,0:19.979,0:25.033,0:16.726,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,6.0,1:02.164,0.0,,19.953,0.0,25.485,0.0,16.726,0.0,111.6,6:30.089,16:11,0:19.953,0:25.485,0:16.726,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,7.0,1:02.560,0.0,,20.17,0.0,25.601,0.0,16.789,0.0,110.9,7:32.649,16:12,0:20.170,0:25.601,0:16.789,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,8.0,1:44.736,0.0,B,20.241,0.0,25.496,0.0,58.999,0.0,66.2,9:17.385,16:14,0:20.241,0:25.496,0:58.999,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,9.0,1:05.772,0.0,,23.335,0.0,25.601999999999997,0.0,16.835,0.0,105.5,10:23.157,16:15,0:23.335,0:25.602,0:16.835,,Nelson PIQUET JR,0:00:44.808,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,10.0,1:02.541,0.0,,20.407,0.0,25.243000000000002,0.0,16.891,0.0,110.9,11:25.698,16:16,0:20.407,0:25.243,0:16.891,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,11.0,1:02.656,0.0,,20.269000000000002,0.0,25.531,0.0,16.856,0.0,110.7,12:28.354,16:17,0:20.269,0:25.531,0:16.856,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,12.0,1:02.473,0.0,,20.236,0.0,25.514,0.0,16.723,0.0,111.0,13:30.827,16:18,0:20.236,0:25.514,0:16.723,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,13.0,1:03.452,0.0,,20.296,0.0,25.059,0.0,18.097,0.0,109.3,14:34.279,16:19,0:20.296,0:25.059,0:18.097,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,14.0,1:02.951,0.0,,20.461,0.0,25.668000000000003,0.0,16.822,0.0,110.2,15:37.230,16:20,0:20.461,0:25.668,0:16.822,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,15.0,1:03.169,0.0,,20.006,0.0,26.199,0.0,16.964,0.0,109.8,16:40.399,16:21,0:20.006,0:26.199,0:16.964,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,16.0,1:02.161,0.0,,20.234,0.0,25.176,0.0,16.751,0.0,111.6,17:42.560,16:22,0:20.234,0:25.176,0:16.751,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,17.0,1:00.953,0.0,,19.855999999999998,0.0,24.666,0.0,16.431,0.0,113.8,18:43.513,16:23,0:19.856,0:24.666,0:16.431,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,18.0,1:00.941,0.0,,19.983,0.0,24.546999999999997,0.0,16.411,0.0,113.8,19:44.454,16:24,0:19.983,0:24.547,0:16.411,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,19.0,1:00.567,2.0,,19.62,2.0,24.469,2.0,16.478,0.0,114.5,20:45.021,16:26,0:19.620,0:24.469,0:16.478,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,20.0,1:01.205,0.0,,19.812,0.0,24.924,0.0,16.469,0.0,113.3,21:46.226,16:27,0:19.812,0:24.924,0:16.469,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,21.0,1:00.736,0.0,,19.735,0.0,24.693,0.0,16.308,0.0,114.2,22:46.962,16:28,0:19.735,0:24.693,0:16.308,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,22.0,2:03.530,0.0,B,19.968,0.0,24.857,0.0,1:18.705,0.0,56.2,24:50.492,16:30,0:19.968,0:24.857,1:18.705,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,23.0,1:08.655,0.0,,24.686999999999998,0.0,27.069000000000003,0.0,16.899,0.0,101.0,25:59.147,16:31,0:24.687,0:27.069,0:16.899,,Nelson PIQUET JR,0:01:04.129,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,24.0,1:02.644,0.0,,20.227,0.0,25.337,0.0,17.080,0.0,110.7,27:01.791,16:32,0:20.227,0:25.337,0:17.080,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,25.0,1:04.787,0.0,,20.878,0.0,25.893,0.0,18.016,0.0,107.1,28:06.578,16:33,0:20.878,0:25.893,0:18.016,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,26.0,1:03.269,0.0,,20.592,0.0,25.71,0.0,16.967,0.0,109.6,29:09.847,16:34,0:20.592,0:25.710,0:16.967,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,27.0,1:51.048,0.0,,46.32899999999999,0.0,47.875,0.0,16.844,0.0,62.5,31:00.895,16:36,0:46.329,0:47.875,0:16.844,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,28.0,1:01.784,0.0,,19.977999999999998,0.0,25.105,0.0,16.701,0.0,112.3,32:02.679,16:37,0:19.978,0:25.105,0:16.701,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,29.0,1:02.332,0.0,,20.291,0.0,25.232,0.0,16.809,0.0,111.3,33:05.011,16:38,0:20.291,0:25.232,0:16.809,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,30.0,1:04.553,0.0,,20.69,0.0,26.976999999999997,0.0,16.886,0.0,107.5,34:09.564,16:39,0:20.690,0:26.977,0:16.886,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,31.0,1:02.689,0.0,,20.195999999999998,0.0,25.603,0.0,16.890,0.0,110.7,35:12.253,16:40,0:20.196,0:25.603,0:16.890,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,32.0,1:02.762,0.0,,20.171,0.0,25.025,0.0,17.566,0.0,110.5,36:15.015,16:41,0:20.171,0:25.025,0:17.566,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,33.0,1:02.659,0.0,,20.108,0.0,25.605999999999998,0.0,16.945,0.0,110.7,37:17.674,16:42,0:20.108,0:25.606,0:16.945,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,34.0,1:02.388,0.0,,20.194000000000003,0.0,25.42,0.0,16.774,0.0,111.2,38:20.062,16:43,0:20.194,0:25.420,0:16.774,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,35.0,1:02.607,0.0,,20.214000000000002,0.0,25.526999999999997,0.0,16.866,0.0,110.8,39:22.669,16:44,0:20.214,0:25.527,0:16.866,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,36.0,1:02.170,0.0,,19.999000000000002,0.0,25.353,0.0,16.818,0.0,111.6,40:24.839,16:45,0:19.999,0:25.353,0:16.818,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,37.0,1:02.104,0.0,,20.038,0.0,25.291999999999998,0.0,16.774,0.0,111.7,41:26.943,16:46,0:20.038,0:25.292,0:16.774,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,38.0,1:02.283,0.0,,19.965,0.0,25.479,0.0,16.839,0.0,111.4,42:29.226,16:47,0:19.965,0:25.479,0:16.839,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,39.0,1:02.587,0.0,,20.104,0.0,25.249000000000002,0.0,17.234,0.0,110.8,43:31.813,16:48,0:20.104,0:25.249,0:17.234,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,40.0,1:02.298,0.0,,20.088,0.0,25.476999999999997,0.0,16.733,0.0,111.4,44:34.111,16:49,0:20.088,0:25.477,0:16.733,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,41.0,1:02.442,0.0,,20.005,0.0,25.535,0.0,16.902,0.0,111.1,45:36.553,16:50,0:20.005,0:25.535,0:16.902,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,42.0,1:20.102,0.0,,23.564,0.0,33.965,0.0,22.573,0.0,86.6,46:56.655,16:52,0:23.564,0:33.965,0:22.573,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,43.0,1:29.688,0.0,,28.904,0.0,33.580999999999996,0.0,27.203,0.0,77.3,48:26.343,16:53,0:28.904,0:33.581,0:27.203,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,44.0,1:52.991,0.0,,32.792,0.0,44.828,0.0,35.371,0.0,61.4,50:19.334,16:55,0:32.792,0:44.828,0:35.371,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,45.0,1:36.083,0.0,,40.226,0.0,36.935,0.0,18.922,0.0,72.2,51:55.417,16:57,0:40.226,0:36.935,0:18.922,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,46.0,1:01.159,0.0,,20.065,0.0,24.848000000000003,0.0,16.246,2.0,113.4,52:56.576,16:58,0:20.065,0:24.848,0:16.246,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,47.0,1:00.748,0.0,,19.747,0.0,24.668000000000003,0.0,16.333,0.0,114.2,53:57.324,16:59,0:19.747,0:24.668,0:16.333,,Nelson PIQUET JR,,,3.0,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,1.0,1:19.553,0.0,,36.289,0.0,26.401,0.0,16.863,0.0,87.2,1:19.553,16:06,0:36.289,0:26.401,0:16.863,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,2.0,1:02.839,0.0,,20.27,0.0,25.697,0.0,16.872,0.0,110.4,2:22.392,16:07,0:20.270,0:25.697,0:16.872,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,3.0,1:01.633,0.0,,19.844,0.0,24.98,0.0,16.809,0.0,112.6,3:24.025,16:08,0:19.844,0:24.980,0:16.809,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,4.0,1:01.297,0.0,,19.864,0.0,24.793000000000003,0.0,16.640,0.0,113.2,4:25.322,16:09,0:19.864,0:24.793,0:16.640,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,5.0,1:01.488,0.0,,19.581,0.0,25.226,0.0,16.681,0.0,112.8,5:26.810,16:10,0:19.581,0:25.226,0:16.681,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,6.0,1:02.410,0.0,,19.939,0.0,25.778000000000002,0.0,16.693,0.0,111.2,6:29.220,16:11,0:19.939,0:25.778,0:16.693,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,7.0,1:02.403,0.0,,19.965,0.0,25.728,0.0,16.710,0.0,111.2,7:31.623,16:12,0:19.965,0:25.728,0:16.710,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,8.0,1:01.328,0.0,,19.7,0.0,25.006,0.0,16.622,0.0,113.1,8:32.951,16:13,0:19.700,0:25.006,0:16.622,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,9.0,1:01.364,0.0,,19.923,0.0,24.759,0.0,16.682,0.0,113.0,9:34.315,16:14,0:19.923,0:24.759,0:16.682,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,10.0,1:01.051,0.0,,19.734,0.0,24.838,0.0,16.479,0.0,113.6,10:35.366,16:15,0:19.734,0:24.838,0:16.479,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,11.0,1:02.135,0.0,,19.82,0.0,25.614,0.0,16.701,0.0,111.6,11:37.501,16:16,0:19.820,0:25.614,0:16.701,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,12.0,1:01.046,0.0,,19.683,0.0,24.849,0.0,16.514,0.0,113.6,12:38.547,16:17,0:19.683,0:24.849,0:16.514,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,13.0,1:01.366,0.0,,19.84,0.0,24.941,0.0,16.585,0.0,113.0,13:39.913,16:18,0:19.840,0:24.941,0:16.585,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,14.0,1:01.104,0.0,,19.749000000000002,0.0,24.789,0.0,16.566,0.0,113.5,14:41.017,16:19,0:19.749,0:24.789,0:16.566,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,15.0,1:01.364,0.0,,19.665,0.0,25.094,0.0,16.605,0.0,113.0,15:42.381,16:20,0:19.665,0:25.094,0:16.605,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,16.0,1:01.335,0.0,,19.909000000000002,0.0,24.826999999999998,0.0,16.599,0.0,113.1,16:43.716,16:21,0:19.909,0:24.827,0:16.599,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,17.0,1:01.227,0.0,,19.781,0.0,24.924,0.0,16.522,0.0,113.3,17:44.943,16:23,0:19.781,0:24.924,0:16.522,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,18.0,1:01.189,0.0,,19.745,0.0,24.844,0.0,16.600,0.0,113.4,18:46.132,16:24,0:19.745,0:24.844,0:16.600,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,19.0,1:00.905,0.0,,19.718,0.0,24.612,0.0,16.575,0.0,113.9,19:47.037,16:25,0:19.718,0:24.612,0:16.575,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,20.0,1:01.267,0.0,,19.672,0.0,24.944000000000003,0.0,16.651,0.0,113.2,20:48.304,16:26,0:19.672,0:24.944,0:16.651,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,21.0,1:01.639,0.0,,19.641,0.0,25.461,0.0,16.537,0.0,112.5,21:49.943,16:27,0:19.641,0:25.461,0:16.537,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,22.0,1:01.274,0.0,,19.727999999999998,0.0,25.087,0.0,16.459,0.0,113.2,22:51.217,16:28,0:19.728,0:25.087,0:16.459,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,23.0,1:01.887,0.0,,19.737000000000002,0.0,25.592,0.0,16.558,0.0,112.1,23:53.104,16:29,0:19.737,0:25.592,0:16.558,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,24.0,1:03.047,0.0,,20.553,0.0,26.13,0.0,16.364,0.0,110.0,24:56.151,16:30,0:20.553,0:26.130,0:16.364,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,25.0,2:02.360,0.0,B,19.897000000000002,0.0,24.791999999999998,0.0,1:17.671,0.0,56.7,26:58.511,16:32,0:19.897,0:24.792,1:17.671,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,26.0,1:04.847,0.0,,23.3,0.0,25.11,0.0,16.437,0.0,107.0,28:03.358,16:33,0:23.300,0:25.110,0:16.437,,Lucas DI GRASSI,0:01:03.052,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,27.0,1:00.607,0.0,,19.76,0.0,24.545,0.0,16.302,0.0,114.5,29:03.965,16:34,0:19.760,0:24.545,0:16.302,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,28.0,1:49.482,0.0,,36.61,0.0,48.881,0.0,23.991,0.0,63.4,30:53.447,16:36,0:36.610,0:48.881,0:23.991,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,29.0,1:00.002,0.0,,19.418,0.0,24.432,0.0,16.152,0.0,115.6,31:53.449,16:37,0:19.418,0:24.432,0:16.152,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,30.0,59.793,2.0,,19.294,2.0,24.491,0.0,16.008,2.0,116.0,32:53.242,16:38,0:19.294,0:24.491,0:16.008,,Lucas DI GRASSI,,,1.0,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Berlin\Race\23_Analysis_Race (19).CSV,,,,,,,,,,,,,,,,,,,,
