ï»¿POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH,LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 35,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25,ï»¿TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,Unnamed: 8,ï»¿POSITION,STATUS,LAPS,TOTAL_TIME,FL_LAPNUM,FL_TIME,FL_KPH,Unnamed: 37,POWER,Unnamed: 26
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,36.0,1.0,18.0,1:28.779,0.0,,30.095,0.0,39.045,0.0,19.639,0.0,120.5,35:46.952,08:50:46.952,0:30.095,0:39.045,0:19.639,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,36.0,1.0,19.0,1:19.857,2.0,,27.522,2.0,35.834,0.0,16.500999999999998,2.0,133.9,37:06.809,08:52:06.809,0:27.522,0:35.834,0:16.501,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,36.0,1.0,20.0,1:27.985,0.0,B,30.582,0.0,36.258,0.0,21.145,0.0,121.6,38:34.794,08:53:34.794,0:30.582,0:36.258,0:21.145,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,36.0,1.0,21.0,5:25.901,0.0,,4:32.441,0.0,36.150,0.0,17.31,0.0,32.8,44:00.695,08:59:00.695,4:32.441,0:36.150,0:17.310,,AndrÃ© LOTTERER,0:04:09.035,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,36.0,1.0,22.0,1:21.123,0.0,,28.653,0.0,35.462,0.0,17.008,0.0,131.8,45:21.818,09:00:21.818,0:28.653,0:35.462,0:17.008,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,1.0,1:51.809,0.0,,43.493,0.0,40.641,0.0,27.675,0.0,92.4,1:51.809,08:16:51.809,0:43.493,0:40.641,0:27.675,,Robin FRIJNS,0:00:14.367,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,2.0,2:06.043,0.0,,1:09.004,0.0,38.500,0.0,18.539,0.0,84.9,3:57.852,08:18:57.852,1:09.004,0:38.500,0:18.539,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,3.0,1:24.551,0.0,,29.837,0.0,36.577,0.0,18.137,0.0,126.5,5:22.403,08:20:22.403,0:29.837,0:36.577,0:18.137,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,4.0,1:23.132,0.0,,29.589,0.0,36.036,0.0,17.507,0.0,128.7,6:45.535,08:21:45.535,0:29.589,0:36.036,0:17.507,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,5.0,1:23.133,0.0,,29.944,0.0,35.860,0.0,17.329,0.0,128.7,8:08.668,08:23:08.668,0:29.944,0:35.860,0:17.329,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,6.0,1:26.673,0.0,,29.314,0.0,35.979,0.0,21.38,0.0,123.4,9:35.341,08:24:35.341,0:29.314,0:35.979,0:21.380,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,7.0,1:22.903,0.0,,29.242,0.0,36.122,0.0,17.539,0.0,129.0,10:58.244,08:25:58.244,0:29.242,0:36.122,0:17.539,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,8.0,1:27.560,0.0,B,30.471,0.0,36.115,0.0,20.974,0.0,122.2,12:25.804,08:27:25.804,0:30.471,0:36.115,0:20.974,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,9.0,4:16.531,0.0,,3:18.052,0.0,39.552,0.0,18.927,0.0,41.7,16:42.335,08:31:42.335,3:18.052,0:39.552,0:18.927,,Robin FRIJNS,0:02:51.119,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,10.0,1:26.635,0.0,,30.368,0.0,38.273,0.0,17.994,0.0,123.5,18:08.970,08:33:08.970,0:30.368,0:38.273,0:17.994,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,11.0,1:20.095,0.0,,28.242,0.0,34.991,0.0,16.862000000000002,0.0,133.5,19:29.065,08:34:29.065,0:28.242,0:34.991,0:16.862,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,12.0,1:35.661,0.0,,32.690,0.0,42.898,0.0,20.073,0.0,111.8,21:04.726,08:36:04.726,0:32.690,0:42.898,0:20.073,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,13.0,1:18.840,0.0,,27.696,0.0,34.394,0.0,16.75,0.0,135.7,22:23.566,08:37:23.566,0:27.696,0:34.394,0:16.750,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,14.0,1:30.214,0.0,,31.159,0.0,39.084,0.0,19.971,0.0,118.6,23:53.780,08:38:53.780,0:31.159,0:39.084,0:19.971,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,15.0,1:22.212,0.0,,28.301,0.0,35.200,0.0,18.711,0.0,130.1,25:15.992,08:40:15.992,0:28.301,0:35.200,0:18.711,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,16.0,1:26.010,0.0,,29.797,0.0,37.028,0.0,19.185,0.0,124.4,26:42.002,08:41:42.002,0:29.797,0:37.028,0:19.185,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,17.0,1:20.815,0.0,,28.675,0.0,35.121,0.0,17.019000000000002,0.0,132.3,28:02.817,08:43:02.817,0:28.675,0:35.121,0:17.019,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,18.0,1:25.118,0.0,B,28.686,0.0,35.287,0.0,21.145,0.0,125.7,29:27.935,08:44:27.935,0:28.686,0:35.287,0:21.145,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,19.0,10:07.747,0.0,,9:07.132,0.0,41.444,0.0,19.171,0.0,17.6,39:35.682,08:54:35.682,9:07.132,0:41.444,0:19.171,,Robin FRIJNS,0:08:38.834,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,20.0,1:33.028,0.0,,30.850,0.0,42.276,0.0,19.902,0.0,115.0,41:08.710,08:56:08.710,0:30.850,0:42.276,0:19.902,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,21.0,1:17.808,3.0,,27.331,2.0,33.905,3.0,16.572,2.0,137.5,42:26.518,08:57:26.518,0:27.331,0:33.905,0:16.572,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,22.0,1:30.600,0.0,,30.949,0.0,38.788,0.0,20.863000000000003,0.0,118.1,43:57.118,08:58:57.118,0:30.949,0:38.788,0:20.863,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,4.0,1.0,23.0,1:22.699,0.0,,30.364,0.0,35.123,0.0,17.212,0.0,129.3,45:19.817,09:00:19.817,0:30.364,0:35.123,0:17.212,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,1.0,2:32.447,0.0,,1:06.546,0.0,44.390,0.0,41.511,0.0,67.8,2:32.447,08:17:32.447,1:06.546,0:44.390,0:41.511,,Edoardo MORTARA,0:00:35.718,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,2.0,1:44.674,0.0,,44.796,0.0,40.274,0.0,19.604,0.0,102.2,4:17.121,08:19:17.121,0:44.796,0:40.274,0:19.604,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,3.0,1:26.904,0.0,,30.818,0.0,37.737,0.0,18.349,0.0,123.1,5:44.025,08:20:44.025,0:30.818,0:37.737,0:18.349,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,4.0,1:26.104,0.0,,29.435,0.0,38.634,0.0,18.035,0.0,124.2,7:10.129,08:22:10.129,0:29.435,0:38.634,0:18.035,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,5.0,1:23.526,0.0,,29.289,0.0,36.567,0.0,17.67,0.0,128.1,8:33.655,08:23:33.655,0:29.289,0:36.567,0:17.670,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,6.0,1:25.661,0.0,,29.229,0.0,38.248,0.0,18.184,0.0,124.9,9:59.316,08:24:59.316,0:29.229,0:38.248,0:18.184,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,7.0,1:23.369,0.0,,29.097,0.0,36.312,0.0,17.96,0.0,128.3,11:22.685,08:26:22.685,0:29.097,0:36.312,0:17.960,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,8.0,1:23.259,0.0,,29.226,0.0,36.586,0.0,17.447,0.0,128.5,12:45.944,08:27:45.944,0:29.226,0:36.586,0:17.447,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,9.0,1:24.033,0.0,,29.366,0.0,36.841,0.0,17.826,0.0,127.3,14:09.977,08:29:09.977,0:29.366,0:36.841,0:17.826,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,10.0,1:25.686,0.0,,29.427,0.0,36.880,0.0,19.379,0.0,124.8,15:35.663,08:30:35.663,0:29.427,0:36.880,0:19.379,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,11.0,1:24.225,0.0,,29.328,0.0,37.281,0.0,17.616,0.0,127.0,16:59.888,08:31:59.888,0:29.328,0:37.281,0:17.616,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,12.0,1:23.526,0.0,,29.370,0.0,36.658,0.0,17.498,0.0,128.1,18:23.414,08:33:23.414,0:29.370,0:36.658,0:17.498,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,13.0,1:23.623,0.0,,29.347,0.0,36.749,0.0,17.527,0.0,127.9,19:47.037,08:34:47.037,0:29.347,0:36.749,0:17.527,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,14.0,1:28.737,0.0,,34.268,0.0,37.230,0.0,17.239,0.0,120.5,21:15.774,08:36:15.774,0:34.268,0:37.230,0:17.239,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,15.0,1:20.870,0.0,,28.364,0.0,35.565,0.0,16.941,0.0,132.3,22:36.644,08:37:36.644,0:28.364,0:35.565,0:16.941,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,16.0,1:22.174,0.0,,28.344,0.0,36.344,0.0,17.486,0.0,130.2,23:58.818,08:38:58.818,0:28.344,0:36.344,0:17.486,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,17.0,1:20.413,0.0,,28.267,0.0,35.183,0.0,16.963,0.0,133.0,25:19.231,08:40:19.231,0:28.267,0:35.183,0:16.963,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,18.0,1:30.533,0.0,,32.260,0.0,39.419,0.0,18.854,0.0,118.1,26:49.764,08:41:49.764,0:32.260,0:39.419,0:18.854,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,19.0,1:20.281,0.0,,28.284,0.0,35.145,0.0,16.852,0.0,133.2,28:10.045,08:43:10.045,0:28.284,0:35.145,0:16.852,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,20.0,1:33.680,0.0,B,30.476,0.0,40.265,0.0,22.939,0.0,114.2,29:43.725,08:44:43.725,0:30.476,0:40.265,0:22.939,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,21.0,6:51.215,0.0,,5:47.579,0.0,45.439,0.0,18.197,0.0,26.0,36:34.940,08:51:34.940,5:47.579,0:45.439,0:18.197,,Edoardo MORTARA,0:05:19.496,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,22.0,1:29.358,0.0,,31.190,0.0,39.496,0.0,18.672,0.0,119.7,38:04.298,08:53:04.298,0:31.190,0:39.496,0:18.672,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,23.0,1:26.044,0.0,,30.330,0.0,37.102,0.0,18.612000000000002,0.0,124.3,39:30.342,08:54:30.342,0:30.330,0:37.102,0:18.612,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,24.0,1:18.946,2.0,,27.678,0.0,34.695,2.0,16.573,2.0,135.5,40:49.288,08:55:49.288,0:27.678,0:34.695,0:16.573,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,48.0,1.0,25.0,1:27.524,0.0,,31.845,0.0,37.701,0.0,17.977999999999998,0.0,122.2,42:16.812,08:57:16.812,0:31.845,0:37.701,0:17.978,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,1.0,3:46.766,0.0,,2:15.606,0.0,1:07.584,0.0,23.576,0.0,45.6,3:46.766,08:18:46.766,2:15.606,1:07.584,0:23.576,,Stoffel VANDOORNE,0:01:32.877,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,2.0,1:27.260,0.0,,30.811,0.0,37.933,0.0,18.516,0.0,122.6,5:14.026,08:20:14.026,0:30.811,0:37.933,0:18.516,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,3.0,1:30.936,0.0,,33.081,0.0,39.509,0.0,18.346,0.0,117.6,6:44.962,08:21:44.962,0:33.081,0:39.509,0:18.346,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,4.0,1:23.246,0.0,,29.489,0.0,36.408,0.0,17.349,0.0,128.5,8:08.208,08:23:08.208,0:29.489,0:36.408,0:17.349,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,5.0,1:24.988,0.0,,28.979,0.0,36.280,0.0,19.729,0.0,125.8,9:33.196,08:24:33.196,0:28.979,0:36.280,0:19.729,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,6.0,1:23.634,0.0,,29.180,0.0,36.242,0.0,18.212,0.0,127.9,10:56.830,08:25:56.830,0:29.180,0:36.242,0:18.212,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,7.0,1:23.990,0.0,,29.901,0.0,36.451,0.0,17.637999999999998,0.0,127.3,12:20.820,08:27:20.820,0:29.901,0:36.451,0:17.638,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,8.0,1:24.045,0.0,,30.140,0.0,36.314,0.0,17.590999999999998,0.0,127.3,13:44.865,08:28:44.865,0:30.140,0:36.314,0:17.591,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,9.0,1:23.187,0.0,,29.143,0.0,36.506,0.0,17.538,0.0,128.6,15:08.052,08:30:08.052,0:29.143,0:36.506,0:17.538,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,10.0,1:22.148,0.0,,29.008,0.0,36.047,0.0,17.093,0.0,130.2,16:30.200,08:31:30.200,0:29.008,0:36.047,0:17.093,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Marrakesh\FP1\23_Analysis_Free Practice 1.CSV,5.0,1.0,11.0,1:20.967,0.0,,28.618,0.0,35.465,0.0,16.884,0.0,132.1,17:51.167,08:32:51.167,0:28.618,0:35.465,0:16.884,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
