ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 37,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,3.0,1:29.016,0.0,,30.027,0.0,40.533,0.0,18.456,0.0,120.2,4:30.060,16:08:22.627,0:30.027,0:40.533,0:18.456,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,4.0,1:24.737,0.0,,29.757,0.0,36.901,0.0,18.079,0.0,126.2,5:54.797,16:09:47.364,0:29.757,0:36.901,0:18.079,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,5.0,1:25.654,0.0,,30.550,0.0,37.294,0.0,17.810,0.0,124.9,7:20.451,16:11:13.018,0:30.550,0:37.294,0:17.810,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,6.0,1:24.694,0.0,,29.758,0.0,37.087,0.0,17.849,0.0,126.3,8:45.145,16:12:37.712,0:29.758,0:37.087,0:17.849,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,7.0,1:24.514,2.0,,29.850,0.0,36.822,2.0,17.842,0.0,126.6,10:09.659,16:14:02.226,0:29.850,0:36.822,0:17.842,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,8.0,1:25.253,0.0,,30.123,0.0,37.184,0.0,17.946,0.0,125.5,11:34.912,16:15:27.479,0:30.123,0:37.184,0:17.946,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,9.0,1:25.157,0.0,,30.199,0.0,37.117,0.0,17.841,0.0,125.6,13:00.069,16:16:52.636,0:30.199,0:37.117,0:17.841,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,10.0,1:24.710,0.0,,29.830,0.0,37.048,0.0,17.832,0.0,126.3,14:24.779,16:18:17.346,0:29.830,0:37.048,0:17.832,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,11.0,1:24.779,0.0,,29.681,2.0,37.124,0.0,17.974,0.0,126.2,15:49.558,16:19:42.125,0:29.681,0:37.124,0:17.974,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,12.0,1:25.620,0.0,,30.015,0.0,37.601,0.0,18.004,0.0,124.9,17:15.178,16:21:07.745,0:30.015,0:37.601,0:18.004,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,13.0,1:24.844,0.0,,29.866,0.0,37.172,0.0,17.806,2.0,126.1,18:40.022,16:22:32.589,0:29.866,0:37.172,0:17.806,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,18.0,0.0,14.0,1:26.424,0.0,,29.995,0.0,37.607,0.0,18.822,0.0,123.8,20:06.446,16:23:59.013,0:29.995,0:37.607,0:18.822,,AndrÃ© LOTTERER,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,1.0,1:28.163,0.0,,32.320,0.0,37.657,0.0,18.186,0.0,121.3,1:28.163,16:05:20.730,0:32.320,0:37.657,0:18.186,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,2.0,1:25.337,0.0,,30.142,0.0,37.002,0.0,18.193,0.0,125.3,2:53.500,16:06:46.067,0:30.142,0:37.002,0:18.193,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,3.0,1:24.941,0.0,,30.172,0.0,36.810,0.0,17.959,0.0,125.9,4:18.441,16:08:11.008,0:30.172,0:36.810,0:17.959,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,4.0,1:24.390,0.0,,29.845,0.0,36.702,0.0,17.843,0.0,126.7,5:42.831,16:09:35.398,0:29.845,0:36.702,0:17.843,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,5.0,1:24.141,0.0,,29.755,0.0,36.499,0.0,17.887,0.0,127.1,7:06.972,16:10:59.539,0:29.755,0:36.499,0:17.887,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,6.0,1:24.366,0.0,,29.783,0.0,36.596,0.0,17.987,0.0,126.8,8:31.338,16:12:23.905,0:29.783,0:36.596,0:17.987,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,7.0,1:24.522,0.0,,29.898,0.0,36.615,0.0,18.009,0.0,126.5,9:55.860,16:13:48.427,0:29.898,0:36.615,0:18.009,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,8.0,1:24.928,0.0,,29.982,0.0,36.830,0.0,18.116,0.0,125.9,11:20.788,16:15:13.355,0:29.982,0:36.830,0:18.116,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,9.0,1:24.652,0.0,,29.962,0.0,36.797,0.0,17.893,0.0,126.3,12:45.440,16:16:38.007,0:29.962,0:36.797,0:17.893,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,10.0,1:24.738,0.0,,29.982,0.0,36.898,0.0,17.858,0.0,126.2,14:10.178,16:18:02.745,0:29.982,0:36.898,0:17.858,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,11.0,1:24.561,0.0,,29.934,0.0,36.624,0.0,18.003,0.0,126.5,15:34.739,16:19:27.306,0:29.934,0:36.624,0:18.003,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,12.0,1:24.929,0.0,,30.072,0.0,36.874,0.0,17.983,0.0,125.9,16:59.668,16:20:52.235,0:30.072,0:36.874,0:17.983,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,13.0,1:24.610,0.0,,30.000,0.0,36.683,0.0,17.927,0.0,126.4,18:24.278,16:22:16.845,0:30.000,0:36.683,0:17.927,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,14.0,1:24.250,0.0,,29.772,0.0,36.702,0.0,17.776,0.0,127.0,19:48.528,16:23:41.095,0:29.772,0:36.702,0:17.776,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,15.0,1:24.237,0.0,,29.892,0.0,36.722,0.0,17.623,0.0,127.0,21:12.765,16:25:05.332,0:29.892,0:36.722,0:17.623,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,16.0,1:24.036,0.0,,29.630,0.0,36.738,0.0,17.668,0.0,127.3,22:36.801,16:26:29.368,0:29.630,0:36.738,0:17.668,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,17.0,1:55.719,0.0,B,29.550,0.0,42.556,0.0,43.613,0.0,92.4,24:32.520,16:28:25.087,0:29.550,0:42.556,0:43.613,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,18.0,2:35.784,0.0,,1:40.865,0.0,37.085,0.0,17.834,0.0,68.7,27:08.304,16:31:00.871,1:40.865,0:37.085,0:17.834,,Felix ROSENQVIST,0:00:47.223,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,19.0,1:24.014,0.0,,29.669,0.0,36.517,0.0,17.828,0.0,127.3,28:32.318,16:32:24.885,0:29.669,0:36.517,0:17.828,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,20.0,1:23.786,0.0,,29.728,0.0,36.448,0.0,17.610,0.0,127.7,29:56.104,16:33:48.671,0:29.728,0:36.448,0:17.610,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,21.0,1:23.393,2.0,,29.432,0.0,36.395,2.0,17.566,0.0,128.3,31:19.497,16:35:12.064,0:29.432,0:36.395,0:17.566,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,22.0,1:23.421,0.0,,29.450,0.0,36.476,0.0,17.495,0.0,128.2,32:42.918,16:36:35.485,0:29.450,0:36.476,0:17.495,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,23.0,1:23.739,0.0,,29.468,0.0,36.644,0.0,17.627,0.0,127.7,34:06.657,16:37:59.224,0:29.468,0:36.644,0:17.627,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,24.0,1:23.975,0.0,,29.619,0.0,36.742,0.0,17.614,0.0,127.4,35:30.632,16:39:23.199,0:29.619,0:36.742,0:17.614,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,25.0,1:23.772,0.0,,29.583,0.0,36.545,0.0,17.644,0.0,127.7,36:54.404,16:40:46.971,0:29.583,0:36.545,0:17.644,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,26.0,1:23.833,0.0,,29.714,0.0,36.483,0.0,17.636,0.0,127.6,38:18.237,16:42:10.804,0:29.714,0:36.483,0:17.636,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,27.0,1:23.575,0.0,,29.533,0.0,36.453,0.0,17.589,0.0,128.0,39:41.812,16:43:34.379,0:29.533,0:36.453,0:17.589,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,28.0,1:23.571,0.0,,29.546,0.0,36.576,0.0,17.449,2.0,128.0,41:05.383,16:44:57.950,0:29.546,0:36.576,0:17.449,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,29.0,1:24.201,0.0,,29.390,0.0,37.183,0.0,17.628,0.0,127.0,42:29.584,16:46:22.151,0:29.390,0:37.183,0:17.628,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,30.0,1:23.474,0.0,,29.407,0.0,36.528,0.0,17.539,0.0,128.1,43:53.058,16:47:45.625,0:29.407,0:36.528,0:17.539,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,31.0,1:23.549,0.0,,29.379,2.0,36.575,0.0,17.595,0.0,128.0,45:16.607,16:49:09.174,0:29.379,0:36.575,0:17.595,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,32.0,1:23.660,0.0,,29.426,0.0,36.475,0.0,17.759,0.0,127.8,46:40.267,16:50:32.834,0:29.426,0:36.475,0:17.759,,Felix ROSENQVIST,,,
,,,,,,,,,,Mahindra Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,19.0,0.0,33.0,1:24.484,0.0,,29.683,0.0,36.681,0.0,18.120,0.0,126.6,48:04.751,16:51:57.318,0:29.683,0:36.681,0:18.120,,Felix ROSENQVIST,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,1.0,1:27.588,0.0,,31.990,0.0,37.374,0.0,18.224,0.0,122.1,1:27.588,16:05:20.155,0:31.990,0:37.374,0:18.224,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,2.0,1:24.746,0.0,,29.999,0.0,36.752,0.0,17.995,0.0,126.2,2:52.334,16:06:44.901,0:29.999,0:36.752,0:17.995,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,3.0,1:24.548,0.0,,29.933,0.0,36.715,0.0,17.900,0.0,126.5,4:16.882,16:08:09.449,0:29.933,0:36.715,0:17.900,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,4.0,1:24.671,0.0,,29.964,0.0,36.765,0.0,17.942,0.0,126.3,5:41.553,16:09:34.120,0:29.964,0:36.765,0:17.942,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,5.0,1:24.331,0.0,,29.888,0.0,36.631,0.0,17.812,0.0,126.8,7:05.884,16:10:58.451,0:29.888,0:36.631,0:17.812,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,6.0,1:24.539,0.0,,29.895,0.0,36.663,0.0,17.981,0.0,126.5,8:30.423,16:12:22.990,0:29.895,0:36.663,0:17.981,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,7.0,1:24.718,0.0,,29.924,0.0,36.824,0.0,17.970,0.0,126.2,9:55.141,16:13:47.708,0:29.924,0:36.824,0:17.970,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,8.0,1:24.788,0.0,,29.937,0.0,36.919,0.0,17.932,0.0,126.1,11:19.929,16:15:12.496,0:29.937,0:36.919,0:17.932,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,9.0,1:24.709,0.0,,30.023,0.0,36.895,0.0,17.791,0.0,126.3,12:44.638,16:16:37.205,0:30.023,0:36.895,0:17.791,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,10.0,1:24.723,0.0,,29.869,0.0,36.976,0.0,17.878,0.0,126.2,14:09.361,16:18:01.928,0:29.869,0:36.976,0:17.878,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,11.0,1:24.696,0.0,,29.868,0.0,36.897,0.0,17.931,0.0,126.3,15:34.057,16:19:26.624,0:29.868,0:36.897,0:17.931,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,12.0,1:24.793,0.0,,29.955,0.0,36.921,0.0,17.917,0.0,126.1,16:58.850,16:20:51.417,0:29.955,0:36.921,0:17.917,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,13.0,1:24.612,0.0,,29.936,0.0,36.790,0.0,17.886,0.0,126.4,18:23.462,16:22:16.029,0:29.936,0:36.790,0:17.886,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,14.0,1:24.396,0.0,,29.850,0.0,36.809,0.0,17.737,0.0,126.7,19:47.858,16:23:40.425,0:29.850,0:36.809,0:17.737,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,15.0,1:24.248,0.0,,29.873,0.0,36.623,0.0,17.752,0.0,127.0,21:12.106,16:25:04.673,0:29.873,0:36.623,0:17.752,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,16.0,1:25.785,0.0,,31.026,0.0,36.713,0.0,18.046,0.0,124.7,22:37.891,16:26:30.458,0:31.026,0:36.713,0:18.046,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,17.0,1:59.415,0.0,B,31.013,0.0,44.065,0.0,44.337,0.0,89.6,24:37.306,16:28:29.873,0:31.013,0:44.065,0:44.337,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,18.0,2:31.886,0.0,,1:36.612,0.0,37.435,0.0,17.839,0.0,70.4,27:09.192,16:31:01.759,1:36.612,0:37.435,0:17.839,,Sam BIRD,0:00:46.187,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,19.0,1:23.905,0.0,,29.666,0.0,36.384,0.0,17.855,0.0,127.5,28:33.097,16:32:25.664,0:29.666,0:36.384,0:17.855,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,20.0,1:23.860,0.0,,29.789,0.0,36.345,2.0,17.726,0.0,127.5,29:56.957,16:33:49.524,0:29.789,0:36.345,0:17.726,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,21.0,1:23.660,0.0,,29.697,0.0,36.351,0.0,17.612,0.0,127.8,31:20.617,16:35:13.184,0:29.697,0:36.351,0:17.612,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,22.0,1:23.850,0.0,,29.633,0.0,36.446,0.0,17.771,0.0,127.6,32:44.467,16:36:37.034,0:29.633,0:36.446,0:17.771,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,23.0,1:23.810,0.0,,29.674,0.0,36.517,0.0,17.619,0.0,127.6,34:08.277,16:38:00.844,0:29.674,0:36.517,0:17.619,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,24.0,1:24.036,0.0,,29.600,0.0,36.816,0.0,17.620,0.0,127.3,35:32.313,16:39:24.880,0:29.600,0:36.816,0:17.620,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,25.0,1:23.769,0.0,,29.644,0.0,36.518,0.0,17.607,0.0,127.7,36:56.082,16:40:48.649,0:29.644,0:36.518,0:17.607,,Sam BIRD,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Marrakesh\Race\23_Analysis_Race (28).CSV,2.0,0.0,26.0,1:23.634,2.0,,29.578,2.0,36.511,0.0,17.545,2.0,127.9,38:19.716,16:42:12.283,0:29.578,0:36.511,0:17.545,,Sam BIRD,,,
