,DRIVER_NAME,location,season_year,match_name,match_type,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,PIT_TIME_cnt,cnt_CROSSING_FINISH_LINE_IN_PIT,DATE_ONLY,mean_air_temp,std_air_temp,med_air_temp,max_air_temp,min_air_temp,range_air_temp,skew_air_temp,mean_track_temp,std_track_temp,med_track_temp,max_track_temp,min_track_temp,range_track_temp,skew_track_temp,mean_HUMIDITY,std_HUMIDITY,med_HUMIDITY,max_HUMIDITY,min_HUMIDITY,range_HUMIDITY,skew_HUMIDITY,mean_PRESSURE,std_PRESSURE,med_PRESSURE,max_PRESSURE,min_PRESSURE,range_PRESSURE,skew_PRESSURE,mean_WIND_SPEED,std_WIND_SPEED,med_WIND_SPEED,max_WIND_SPEED,min_WIND_SPEED,range_WIND_SPEED,skew_WIND_SPEED
549,Jean-Eric VERGNE,Paris,2017-2018,Qualifying Group 1,Q,1.0,TECHEETAH,76.93333333333334,48.47332599825737,96.7,112.4,21.7,90.7,-1.5298861737882214,79145.0,104578.1984975836,20704.0,199881.0,16850.0,183031.0,1.7294047894829745,27143.0,2835.989950616889,26836.0,30120.0,24473.000000000004,5646.999999999996,0.4814230971573031,23288.33333333333,2831.7260343001635,23948.0,25732.0,20185.0,5547.0,-0.991411023204954,3.0,3,0,04/28/2018,14.481466666666668,0.04539720989958185,14.4722,14.5556,14.4444,0.11120000000000019,0.8573214099739944,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,65.66666666666667,0.5163977794943239,66.0,66.0,65.0,1.0,-0.9682458365518953,1007.2633333333333,0.052788887719527264,1007.265,1007.35,1007.21,0.13999999999998636,0.7228395290266647,3.1828016666666663,1.8978559877020877,2.652335,6.3656,1.06093,5.30467,0.943336114724244
550,Jean-Eric VERGNE,Paris,2017-2018,Super Pole,Q,1.0,TECHEETAH,61.35,73.04413049657036,61.35,113.0,9.7,103.3,0.0,269970.5,357924.0176077878,269970.5,523061.0,16880.0,506181.0,0.0,25893.000000000004,2390.020920410531,25893.000000000004,27583.000000000004,24203.000000000004,3380.0,0.0,21928.5,2641.043827731755,21928.5,23796.0,20061.0,3735.0,0.0,2.0,2,0,04/28/2018,15.21112,0.057378253720377435,15.2222,15.2778,15.1111,0.16669999999999874,-0.27206388871292525,22.222199999999997,0.0,22.2222,22.2222,22.2222,0.0,0.0,60.5,0.5270462766947305,60.5,61.0,60.0,1.0,0.0,1007.2060000000001,0.0455094617756863,1007.21,1007.28,1007.15,0.12999999999999545,0.6252531783825575,3.3949890000000003,1.3967854949645395,3.1828,5.30467,1.06093,4.24374,-0.08764276013584142
551,Jean-Eric VERGNE,Punta,2017-2018,Qualifying Group 4,Q,4.0,TECHEETAH,85.15,72.05418100290919,85.15,136.1,34.2,101.9,0.0,125963.0,149000.12671806692,125963.0,231322.0,20604.0,210718.0,0.0,28586.0,4344.464063610148,28586.0,31658.0,25514.0,6144.0,0.0,28664.5,1570.4841610153187,28664.5,29775.0,27554.000000000004,2220.999999999997,0.0,2.0,2,0,03/17/2018,28.84256666666667,0.022698604949790112,28.8333,28.8889,28.8333,0.05559999999999832,2.4494897427827094,36.4815,0.28691060628704473,36.6667,36.6667,36.1111,0.5555999999999983,-0.9682458365518172,59.0,0.0,59.0,59.0,59.0,0.0,0.0,1008.1166666666667,0.06377042156575892,1008.11,1008.23,1008.06,0.17000000000007276,1.2465309359238752,2.652335,0.5810952929339559,2.652335,3.1828,2.12187,1.06093,0.0
552,Jean-Eric VERGNE,Punta,2017-2018,Super Pole,Q,4.0,TECHEETAH,83.83333333333333,61.306959909404526,106.6,130.5,14.4,116.1,-1.4406464597993744,226459.66666666663,350420.70816282154,27029.0,631077.0,21273.0,609804.0,1.731525077292961,29494.66666666667,4050.995227513029,28003.0,34080.0,26401.0,7679.0,1.432331471588504,33360.0,5075.649022538897,31959.0,38989.000000000015,29132.0,9857.000000000013,1.1474720779599747,3.0,3,1,03/17/2018,28.90596923076923,0.076542443395972,28.8889,29.0556,28.8333,0.22229999999999706,0.7011814218290915,37.222199999999994,0.0,37.2222,37.2222,37.2222,0.0,0.0,55.76923076923077,0.7250110520819845,56.0,57.0,55.0,2.0,0.39451956119459025,1007.7469230769232,0.052183109557378635,1007.72,1007.82,1007.65,0.17000000000007276,-0.1178143642253303,3.264411538461538,2.3905007968932863,3.1828,9.54841,1.06093,8.487480000000001,1.7471302631242072
553,Jean-Eric VERGNE,Rome,2017-2018,Qualifying Group 2,Q,2.0,TECHEETAH,67.03333333333333,45.41743424427818,77.8,106.1,17.2,88.89999999999998,-1.0068210525325103,60946.33333333334,44665.7115731221,40590.0,112164.0,30085.0,82079.0,1.6248892700594866,35459.0,5512.623422654588,38147.0,39111.999999999985,29118.000000000004,9993.999999999987,-1.6725311900565891,46449.0,7674.647418611489,48885.0,52610.0,37852.0,14758.0,-1.284436490567314,3.0,3,0,04/14/2018,23.120399999999993,0.07385114758756282,23.1667,23.1667,23.0,0.16669999999999874,-1.2069191964625088,29.9074,0.2268227501817213,30.0,30.0,29.4444,0.5555999999999983,-2.4494897427831552,53.666666666666664,1.0327955589886446,53.0,55.0,53.0,2.0,0.9682458365518647,1010.0166666666668,0.0258198889747076,1010.02,1010.06,1009.99,0.06999999999993634,0.7591047358368402,2.4755116666666663,1.597287922641584,2.1218649999999997,4.24374,1.06093,3.18281,0.21489316325634944
554,Jean-Eric VERGNE,Santiago,2017-2018,Qualifying Group 2,Q,2.0,TECHEETAH,84.63333333333334,37.17476742810011,99.1,112.4,42.4,70.0,-1.4859880429702643,63000.33333333334,68432.18249722372,25041.0,141999.0,21961.0,120038.0,1.7281043981565014,28745.66666666667,2658.515814008508,30096.0,30458.000000000004,25683.000000000004,4775.0,-1.6959920062449585,34501.0,2962.3539626452466,34622.0,37400.999999999985,31480.0,5920.999999999993,-0.18349986869950144,3.0,3,0,03/02/2018,23.89998,0.07244368157403343,23.8889,24.0,23.8333,0.16669999999999874,0.5413273647983778,35.5556,0.0,35.5556,35.5556,35.5556,0.0,0.0,66.2,0.44721359549995915,66.0,67.0,66.0,1.0,2.236067977499758,945.7102000000001,0.028446440902191353,945.717,945.7510000000001,945.683,0.06800000000009732,0.5122408325599751,1.0609319999999998,1.2993726588896657,1.06093,3.1828,0.0,3.1828,1.3608327655565553
555,Jean-Eric VERGNE,Santiago,2017-2018,Super Pole,Q,2.0,TECHEETAH,73.6,54.73006486383878,73.6,112.3,34.9,77.4,0.0,105756.5,118327.95587053805,105756.5,189427.0,22086.0,167341.0,0.0,28023.5,3452.802412533915,28023.5,30465.0,25582.0,4883.000000000005,0.0,33306.0,2563.9691885824177,33306.0,35119.0,31493.000000000004,3625.999999999997,0.0,2.0,2,0,03/02/2018,25.44443684210526,0.18425358495088073,25.3889,25.8333,25.1667,0.6666000000000025,0.7659776256895798,37.54386315789473,0.2818321411575892,37.7778,37.7778,37.2222,0.5555999999999983,-0.34789168623840555,63.36842105263158,0.49559462778335195,63.0,64.0,63.0,1.0,0.5934641551186968,945.3800526315788,0.06718669981159267,945.378,945.5139999999999,945.2769999999999,0.23699999999996635,0.4541819313578443,1.6193178947368416,1.5960478132338813,1.06093,6.3656,0.0,6.3656,1.8038227679939227
556,Jean-Eric VERGNE,Zurich,2017-2018,Qualifying Group 1,Q,1.0,TECHEETAH,87.13333333333333,43.26942723602122,102.4,120.7,38.3,82.4,-1.390073882428171,73063.66666666669,79283.16652564613,30557.0,164536.0,24098.0,140438.0,1.71912727400835,36062.66666666666,6177.850462202313,35795.0,42370.0,30023.000000000004,12346.999999999995,0.19460472587100414,21453.666666666668,2797.113929273054,20318.0,24640.0,19403.0,5237.0,1.5258758644883852,3.0,3,0,10/06/2018,28.066699999999997,0.024820354550248905,28.0556,28.1111,28.0556,0.0555000000000021,2.236067977500076,33.8889,0.0,33.8889,33.8889,33.8889,0.0,0.0,50.2,0.8366600265340757,50.0,51.0,49.0,2.0,-0.5122408325719,963.3871999999999,0.04433057635537461,963.3939999999999,963.428,963.326,0.10199999999997544,-0.5413870509384976,2.334056,1.5736202341829493,2.12187,4.24374,0.0,4.24374,-0.5516167563113655
589,Jean-Eric Vergne,Hong Kong2,2017-2018,Non Qualifying Practice 3,FP1,4.0,TECHEETAH,87.7391304347826,23.908589919456958,94.6,107.2,10.5,96.7,-2.114950800273797,21939.91304347826,8549.389898025385,18794.0,57143.0,17729.0,39414.0,3.5454116938921048,24325.043478260868,3557.1655912366887,23398.000000000004,34812.0,20849.0,13963.0,1.4980522587817409,56153.391304347824,120446.31589887939,25212.0,597133.0,23859.0,573274.0,4.513218027607311,23.0,23,2,03/12/2017,20.956984962406004,0.18380294287837373,20.9444,21.2222,20.6111,0.6111000000000004,-0.19996929128688978,24.872587969924783,0.23401318622340103,25.0,25.0,24.4444,0.5555999999999983,-1.2950319182664278,73.84210526315789,0.7656996333422745,74.0,75.0,73.0,2.0,0.2764662045378764,1018.4962406015022,0.06689447058120743,1018.49,1018.66,1018.35,0.30999999999994543,0.3958894629776385,1.2563679323308272,0.8791643928570949,1.06093,3.1828,0.0,3.1828,0.20561914065296966
590,Jean-Eric Vergne,Hong Kong2,2017-2018,Qualifying 2 Group 4,Q,4.0,TECHEETAH,87.33333333333331,24.03754008490332,95.4,106.3,60.3,46.0,-1.3400690341412484,30703.0,21094.763070487425,19275.0,55046.0,17788.0,37258.0,1.722373359151549,24293.33333333333,3211.5109112897826,24303.0,27500.0,21077.0,6423.0,-0.01354490365615297,26384.66666666666,2171.8633321029515,26591.0,28446.0,24117.0,4329.0,-0.4236545462115917,3.0,3,0,03/12/2017,23.119068571428574,0.05577664370678345,23.1111,23.2222,23.0556,0.16660000000000252,0.2529154657429779,30.539725714285726,0.09391354078543242,30.5556,30.5556,30.0,0.5555999999999983,-5.9160797830994785,70.28571428571429,0.4583492485141037,70.0,71.0,70.0,1.0,0.9917011013304771,1017.3737142857143,0.03573478403342356,1017.37,1017.44,1017.31,0.13000000000010914,-0.27383933537030897,2.394678571428572,1.0402272835698905,2.12187,5.30467,1.06093,4.24374,0.43652070472775434
591,Jean-Eric Vergne,Hong Kong,2017-2018,Non Qualifying Practice 1,FP1,3.0,TECHEETAH,85.30740740740741,23.916665028738144,95.2,104.1,12.9,91.2,-2.053398539223536,22563.85185185185,14453.1504303326,18904.0,93739.0,18274.0,75465.0,4.949978932635945,24093.962962962964,2527.069775930544,23289.0,31406.0,21490.0,9916.0,1.3572321327059078,55355.37037037037,98380.01844189085,26842.0,479587.0,24535.0,455052.0,3.8467331058016057,27.0,27,2,01/12/2017,78.2745688953494,318.93366710970867,19.0,1802.61,18.3333,1784.2767,5.225431920855145,25.620549418604426,9.037335556716709,23.8889,73.8889,23.3333,50.555600000000005,5.147002355556013,81.15770348837209,32.70263872648572,75.0,255.0,74.0,181.0,5.129958140598661,985.1992805232446,181.18445505207535,1018.56,1019.07,0.0,1019.07,-5.2575117905910425,10.753901351743858,48.06652115505871,2.12187,270.538,0.0,270.538,5.219593189909281
592,Jean-Eric Vergne,Hong Kong,2017-2018,Non Qualifying Practice 2,FP2,3.0,TECHEETAH,86.1142857142857,23.42132023943659,92.7,105.1,16.5,88.6,-2.2886953417162417,22113.071428571428,9726.23425004833,18702.0,54838.0,17980.0,36858.0,3.384292447099629,24694.785714285717,2828.759259914043,24784.0,30481.0,21404.0,9076.999999999996,0.5025973198459229,51666.071428571435,90754.19497781592,27211.0,366818.0,24177.0,342641.0,3.734880774028373,14.0,14,1,02/12/2017,21.74201896551724,0.5075982796003726,22.0556,22.2222,20.7222,1.5,-0.7534382237454176,27.19668908045987,0.5369942026643338,27.2222,27.7778,26.1111,1.6666999999999987,-0.4123650840134461,67.89080459770115,1.1146042802185994,67.0,70.0,67.0,3.0,0.927492459628241,1019.4675287356321,0.05756310215906245,1019.47,1019.54,1019.37,0.16999999999995907,-0.3420349732842399,1.2316576436781628,0.95947785213238,1.06093,4.24374,0.0,4.24374,0.4819879583133518
593,Jean-Eric Vergne,Hong Kong,2017-2018,Qualifying 1 Group 3,Q,3.0,TECHEETAH,81.36666666666666,34.31564269153841,96.4,105.6,42.1,63.49999999999999,-1.5930469719508646,46699.33333333334,48767.171850880724,19113.0,103007.0,17978.0,85029.0,1.7309953877965631,23793.33333333333,2672.138157605877,23593.000000000004,26560.0,21227.0,5333.000000000005,0.3354740312613132,26831.0,2670.2484903094683,26758.000000000004,29537.0,24198.0,5339.0,0.1229303139228502,3.0,3,0,02/12/2017,24.294749999999993,0.09277484110930728,24.2778,24.4444,24.1667,0.27770000000000294,0.06805809858272553,32.29936666666668,0.19486902561171177,32.2222,32.7778,32.2222,0.5555999999999983,2.180287949311716,62.138888888888886,0.35073618720609934,62.0,63.0,62.0,1.0,2.180287949311577,1018.6666666666669,0.039569107719487843,1018.6600000000001,1018.73,1018.63,0.10000000000002274,0.3854315056033598,2.4165719444444447,1.2581595379120123,2.12187,5.30467,1.06093,4.24374,0.6205335006069286
594,Jean-Eric Vergne,Hong Kong,2017-2018,Super Pole 1,Q,3.0,TECHEETAH,62.5,60.52834046956846,62.5,105.3,19.7,85.6,0.0,150978.0,188046.5631751881,150978.0,283947.0,18009.0,265938.0,0.0,25030.0,5354.212547144538,25030.0,28816.0,21244.0,7572.0,0.0,25934.0,2289.611757482041,25934.0,27553.0,24315.0,3238.0,0.0,2.0,2,0,02/12/2017,24.13644264705882,0.032470571365911256,24.1111,24.2222,24.1111,0.11110000000000042,0.8685031183221729,32.77780000000001,0.0,32.7778,32.7778,32.7778,0.0,0.0,62.955882352941174,0.47106812668916825,63.0,64.0,62.0,2.0,-0.1509902564186473,1018.0894117647067,0.07352291455053131,1018.08,1018.19,1017.98,0.21000000000003638,0.026664597186062528,2.355896764705882,1.4646424866579917,2.12187,6.3656,0.0,6.3656,0.6064932760095524
595,Jos̩ Maria LOPEZ,Berlin2,2016-2017,Qualifying 2 Group 3,Q,3.0,DS Virgin Racing,102.8,17.52141546793523,101.8,120.8,85.8,35.0,0.25599199035901515,33056.666666666664,9467.360473401935,30194.0,43625.0,25351.0,18274.0,1.2362698442130895,22604.66666666667,2757.73917064927,24106.0,24286.0,19422.0,4863.999999999995,-1.7237530840008974,25643.66666666667,2390.023918987702,26038.0,27812.0,23081.0,4730.999999999995,-0.7222497959806597,3.0,3,0,11/06/2017,25.8222,0.09937924833686404,25.8333,25.9444,25.7222,0.22220000000000084,0.052174623127075534,55.22224,0.49694374731955177,55.5556,55.5556,54.4444,1.1111999999999966,-1.2577882373436315,52.6,0.547722557505166,53.0,53.0,52.0,1.0,-0.6085806194501975,1012.7959999999999,0.028809720581795373,1012.8,1012.84,1012.77,0.07000000000005002,0.8740356512803582,5.149912,4.318343671643099,3.21869,12.8748,3.21869,9.65611,2.23606797749979
596,Jos̩ Maria LOPEZ,Berlin2,2016-2017,Super Pole 2,Q,3.0,DS Virgin Racing,67.85,73.32697320904498,67.85,119.7,16.0,103.7,0.0,244246.0,309172.5405788813,244246.0,462864.0,25628.0,437236.0,0.0,21987.5,3408.9617921003473,21987.5,24398.000000000004,19577.0,4821.000000000005,0.0,24518.5,1795.3441174326404,24518.5,25788.0,23249.000000000004,2538.999999999997,0.0,2.0,2,0,11/06/2017,26.23076153846154,0.13577023200037702,26.3333,26.3889,26.0,0.3888999999999996,-0.574144985203265,53.80341538461539,0.5483702730913277,53.8889,54.4444,52.7778,1.6666000000000025,-0.8762216863669727,51.92307692307692,0.2773500981126149,52.0,52.0,51.0,1.0,-3.6055512754639487,1012.6130769230768,0.04922475924850233,1012.6,1012.67,1012.5,0.16999999999995907,-0.827989336658789,3.961461538461539,2.140629491749433,3.21869,8.04672,1.60934,6.437380000000001,0.47396536140073875
597,Jos̩ Maria LOPEZ,Berlin,2016-2017,Qualifying 1 Group 3,Q,3.0,DS Virgin Racing,104.09999999999998,15.80000000000001,104.1,119.9,88.3,31.60000000000001,1.1932714961886638e-14,32582.33333333333,8555.727340988218,30128.0,42097.0,25522.0,16575.0,1.1846608481972074,22430.0,2517.4250733636545,23707.0,24053.0,19530.0,4523.0,-1.695314468568567,24942.0,1674.7534146852804,24884.0,26645.0,23297.0,3348.000000000004,0.15565692320964636,3.0,3,0,10/06/2017,20.822219999999998,0.04647049601629008,20.8333,20.8889,20.7778,0.11110000000000042,0.5144370747416032,48.1111,0.3042598806941207,48.3333,48.3333,47.7778,0.5555000000000021,-0.6085806194501846,60.6,0.5477225575051664,61.0,61.0,60.0,1.0,-0.6085806194501976,1014.0780000000001,0.055407580708815206,1014.09,1014.13,1014.02,0.11000000000001364,-0.26278462983863493,10.2998,2.6929486631943047,9.65606,14.4841,8.04672,6.437379999999999,1.0885173345818064
598,Jos̩ Maria LOPEZ,Berlin,2016-2017,Super Pole 1,Q,3.0,DS Virgin Racing,78.5,58.689862838483435,78.5,120.0,37.0,83.0,0.0,99004.0,103868.32930205434,99004.0,172450.0,25558.0,146892.0,0.0,21964.0,3471.8942956259484,21964.0,24419.0,19509.0,4910.0,0.0,24057.0,1146.9271990845814,24057.0,24868.000000000004,23246.0,1622.0000000000034,0.0,2.0,2,0,10/06/2017,21.35857272727273,0.10352616182307818,21.3333,21.5,21.2222,0.27779999999999916,0.08716329369250848,48.939400000000006,1.6188453162671228,48.8889,51.1111,46.1111,5.0,-0.46515587738715786,58.90909090909091,0.5393598899705941,59.0,60.0,58.0,2.0,-0.15450413514780872,1014.0472727272726,0.064045438415359,1014.06,1014.13,1013.96,0.16999999999995907,0.0683108759790438,4.242814545454546,2.0700868462910615,4.82803,8.04672,1.60934,6.437380000000001,0.14808122538967797
599,Jos̩ Maria LOPEZ,Buenos,2016-2017,Groups Qualifying Session,Q,3.0,DS Virgin Racing,78.73333333333333,62.74363181497652,113.6,116.3,6.3,110.0,-1.7284432141876718,460735.66666666674,766942.9973383506,18400.0,1346325.0,17482.0,1328843.0,1.7320480158461988,29068.66666666667,4646.0439444040285,31591.0,31908.0,23707.0,8201.0,-1.7229840012999895,32782.0,3674.0281708228636,34156.0,35571.0,28619.0,6952.0,-1.4475271753734718,3.0,3,0,02/18/2017,26.299227272727283,0.06799764142160165,26.2778,26.4444,26.2222,0.22220000000000084,0.6342377874509968,26.25,0.24336324271955392,26.1111,26.6667,26.1111,0.5555999999999983,1.1958608382118507,74.93181818181819,0.8995535655735869,75.0,76.0,73.0,3.0,-0.6650059282205547,1008.2361363636362,0.12620057695465148,1008.23,1008.47,1008.03,0.44000000000005457,0.053279296184235506,4.462272045454547,2.0493503007046026,4.82803,8.04672,0.0,8.04672,0.0950713975400268
600,Jos̩ Maria LOPEZ,HongKong,2016-2017,Groups Qualifying Session,Q,4.0,DS Virgin Racing,67.5,57.24927947144838,94.9,105.9,1.7,104.2,-1.6603900389378223,1283289.666666667,2190790.8392106565,18763.0,3812997.0,18109.0,3794888.0,1.7320506339220665,21994.66666666667,2432.0596895087383,21092.0,24749.000000000004,20143.0,4606.000000000005,1.4401128881643954,27882.33333333333,2859.310639530677,27931.0,30717.0,24999.0,5718.0,-0.07656969964646854,3.0,3,0,09/10/2016,29.94280735294118,0.31338182962507094,29.9444,30.7222,29.5,1.2222000000000008,1.0025141701742721,40.83334117647062,0.839526242775678,40.5556,42.2222,40.0,2.222200000000001,0.4544976910291226,67.80882352941177,0.7581862280818774,68.0,69.0,66.0,3.0,-0.9327191856076539,1007.6577941176472,0.23065672360447476,1007.72,1007.93,1007.25,0.67999999999995,-0.4833089117008939,3.5263564705882375,1.8705585894966228,3.21869,8.04672,0.0,8.04672,0.26061598781837797
602,Jos̩ Maria LOPEZ,Marrakesh,2016-2017,Groups Qualifying Session,Q,1.0,DS Virgin Racing,96.1,42.91276034002007,102.7,130.2,22.8,107.4,-1.754444218766504,26683.4,15972.69532045234,29592.0,43046.0,0.0,43046.0,-1.4762164545643284,31028.0,17525.91314311468,37275.0,42646.0,0.0,42646.0,-2.119692240174229,90695.6,172062.31818966055,18417.0,398155.0,0.0,398155.0,2.223724752620882,5.0,5,2,12/11/2016,19.256183333333333,0.18510877960192557,19.2778,19.5556,18.7778,0.7777999999999992,-0.8167591796767814,22.608022222222218,1.027136870865838,22.7778,23.8889,20.5556,3.3333000000000013,-0.26949788246426803,65.13888888888889,0.9607371508460949,65.0,68.0,64.0,4.0,0.9362068352196428,962.1975277777777,0.15258468114664023,962.2460000000001,962.415,961.9069999999999,0.5080000000000382,-0.49560034585210416,5.096256666666666,2.3242153206816765,4.82803,9.65606,0.0,9.65606,-0.24773473695670023
603,Jos̩ Maria LOPEZ,Mexico,2016-2017,Groups Qualifying Session,Q,2.0,DS Virgin Racing,69.875,51.90249672864174,74.3,119.9,11.0,108.9,-0.2440658965640371,167991.0,304712.31112313137,16178.5,625058.0,14549.0,610509.0,1.9999614714300185,33423.25,3651.69553084591,33504.0,37793.0,28892.0,8901.0,-0.13017276388524235,48269.0,54196.79751301424,22080.5,129525.0,19390.0,110135.0,1.9942409361445304,4.0,4,1,01/04/2017,27.10183571428572,0.5749678437759033,27.4444,27.7222,26.3889,1.3333000000000013,-0.4067878629524634,21.57409999999999,0.2095698032614051,21.6667,21.6667,21.1111,0.5555999999999983,-1.8558017135458564,31.142857142857142,0.3541688016605738,31.0,32.0,31.0,1.0,2.117634293262182,779.4364761904761,0.19819997761502728,779.4984999999999,779.7189999999999,779.143,0.5759999999999081,-0.1845131351922359,7.165412619047618,1.516477922712184,8.04672,8.04672,3.21869,4.82803,-1.4170199749076227
604,Jos̩ Maria LOPEZ,Mexico,2016-2017,Super Pole Session,Q,2.0,DS Virgin Racing,81.10000000000002,50.34640006991562,99.7,119.5,24.1,95.4,-1.4355762685102156,95397.66666666669,138072.99833542158,16615.0,254827.0,14751.0,240076.0,1.7316956842352034,31791.33333333333,4254.220296756308,29930.0,36659.0,28785.0,7874.0,1.591969362837674,23417.33333333333,4956.079633473755,21716.0,29000.0,19536.0,9464.000000000004,1.3627297479099645,3.0,3,1,01/04/2017,27.817464285714284,0.14522317894639677,27.8889,27.9444,27.5556,0.38880000000000337,-1.3836383561975625,22.222199999999994,0.0,22.2222,22.2222,22.2222,0.0,0.0,30.642857142857142,0.49724515809884623,31.0,31.0,30.0,1.0,-0.6703601390665901,778.8768571428571,0.060904537083527534,778.889,778.9739999999999,778.77,0.2039999999999509,-0.43589437629370825,6.782233571428569,3.167426039235127,6.43738,16.0934,3.21869,12.874709999999999,1.9833452481069749
605,Jos̩ Maria LOPEZ,Monaco,2016-2017,Qualifying Group 4,Q,4.0,DS Virgin Racing,101.0,20.032723229755863,105.5,118.4,79.1,39.30000000000001,-0.9598390571586856,27885.0,11356.772296739951,22298.0,40953.0,20404.0,20549.0,1.6780125741390517,19817.666666666668,2406.8745985890782,21159.000000000004,21255.0,17039.0,4216.0,-1.7289514141492448,17031.0,959.842174526626,16778.0,18092.0,16222.999999999998,1869.0000000000016,1.1037235119378397,3.0,3,0,05/13/2017,17.74444,0.06332797959827889,17.7222,17.8333,17.6667,0.16660000000000252,0.4051462591612122,32.7778,0.0,32.7778,32.7778,32.7778,0.0,0.0,79.8,0.44721359549995915,80.0,80.0,79.0,1.0,-2.236067977499758,1014.374,0.0585662018573541,1014.36,1014.43,1014.29,0.13999999999998636,-0.5122408325777462,1.287474,1.3464740327908296,1.60934,3.21869,0.0,3.21869,0.5122484109493172
